,phi,Re_Ephi,Im_Ephi,Re_Etheta,Im_Etheta,Total_RCS,Ephi,Etheta,Corrected_RCS
136,136.0,-0.00359957547553689,0.00412523322594712,0.000379005093035957,-0.00115890887838831,0.385675380971364,(-0.00359957547553689+0.00412523322594712j),(0.000379005093035957-0.00115890887838831j),3.9535318772556622
137,137.0,-0.00389255577981098,0.00483958800567821,0.00013213352439302,-0.00132749365290959,0.494681422012504,(-0.00389255577981098+0.00483958800567821j),(0.00013213352439302-0.00132749365290959j),5.070945327354994
138,138.0,-0.00404490448024316,0.00580339003744229,-0.000114511615847283,-0.00138728451395491,0.637188990653492,(-0.00404490448024316+0.00580339003744229j),(-0.000114511615847283-0.00138728451395491j),6.531780639044691
139,139.0,-0.0039510921975973,0.00697999560428914,-0.00032755740453058,-0.00135281627317333,0.81237419944354,(-0.0039510921975973+0.00697999560428914j),(-0.00032755740453058-0.00135281627317333j),8.327592198576328
140,140.0,-0.0035109719578636,0.0082921776424435,-0.0004825425467471,-0.00124814881234605,1.01597973051674,(-0.0035109719578636+0.0082921776424435j),(-0.0004825425467471-0.00124814881234605j),10.414738532511581
141,141.0,-0.00264706485357774,0.00962259801412869,-0.000565982078951019,-0.00110263323624395,1.23982006973823,(-0.00264706485357774+0.00962259801412869j),(-0.000565982078951019-0.00110263323624395j),12.709310496890064
142,142.0,-0.0013221601772117,0.0108212465207853,-0.000575696613515905,-0.000946675381153288,1.47197185145393,(-0.0013221601772117+0.0108212465207853j),(-0.000575696613515905-0.000946675381153288j),15.08908248820331
143,143.0,0.0004454633691532,0.0117206521820132,-0.000519884700866013,-0.000807742752136998,1.69777512747311,(0.0004454633691532+0.0117206521820132j),(-0.000519884700866013-0.000807742752136998j),17.403776383059075
144,144.0,0.00257303600381267,0.0121573896803389,-0.000414808703702008,-0.000707249922431789,1.90127119016712,(0.00257303600381267+0.0121573896803389j),(-0.000414808703702008-0.000707249922431789j),19.489800564147576
145,145.0,0.00491272426355595,0.0119976769558205,-0.000281852815438229,-0.000658617674827486,2.06673286048286,(0.00491272426355595+0.0119976769558205j),(-0.000281852815438229-0.000658617674827486j),21.185936797706688
146,146.0,0.00726197087326056,0.0111633321569846,-0.000144281744403509,-0.000666441437154073,2.17986695470307,(0.00726197087326056+0.0111633321569846j),(-0.000144281744403509-0.000666441437154073j),22.3456666378057
147,147.0,0.00938446987719229,0.00965364962796151,-2.40657655760696e-05,-0.000726899496411883,2.22852222724285,(0.00938446987719229+0.00965364962796151j),(-2.40657655760696e-05-0.000726899496411883j),22.84442849939537
148,148.0,0.0110405088113122,0.00755846663200413,6.06738996854174e-05,-0.00082911481187702,2.20307521536915,(0.0110405088113122+0.00755846663200413j),(6.06738996854174e-05-0.00082911481187702j),22.583572926062715
149,149.0,0.012022794353468,0.00505877668237379,9.7588174298036e-05,-0.000957278130017708,2.09704117495235,(0.012022794353468+0.00505877668237379j),(9.7588174298036e-05-0.000957278130017708j),21.496625250516992
150,150.0,0.0121923232945163,0.0024125152294478,8.11067845749542e-05,-0.00109300212025474,1.908372716198,(0.0121923232945163+0.0024125152294478j),(8.11067845749542e-05-0.00109300212025474j),19.562597820403685
151,151.0,0.0115085163124401,-7.43048725408549e-05,1.24508819450005e-05,-0.00121787581264013,1.64187508289695,(0.0115085163124401-7.43048725408549e-05j),(1.24508819450005e-05-0.00121787581264013j),16.830748860236014
152,152.0,0.0100468050634754,-0.00208833459138792,-0.000101055009841812,-0.00131562943153444,1.3121840873308,(0.0100468050634754-0.00208833459138792j),(-0.000101055009841812-0.00131562943153444j),13.451109077857192
153,153.0,0.00799951644595745,-0.00335602153027179,-0.000247321076447947,-0.00137404501961425,0.94642909850229,(0.00799951644595745-0.00335602153027179j),(-0.000247321076447947-0.00137404501961425j),9.701779774138506
154,154.0,0.00565708992241425,-0.00368970645677834,-0.000411437553135795,-0.00138591406784049,0.584824220001959,(0.00565708992241425-0.00368970645677834j),(-0.000411437553135795-0.00138591406784049j),5.994992966742142
155,155.0,0.0033711276888563,-0.00302428468632504,-0.000577433096241506,-0.00134955591830777,0.277851284220451,(0.0033711276888563-0.00302428468632504j),(-0.000577433096241506-0.00134955591830777j),2.848234457007092
156,156.0,0.00150345456781526,-0.00143708093145375,-0.000730359659868064,-0.00126860364038797,0.0792940421927025,(0.00150345456781526-0.00143708093145375j),(-0.000730359659868064-0.00126860364038797j),0.8128377878197551
157,157.0,0.000369018682662429,0.000854612932397954,-0.000857821483961273,-0.00115105816816829,0.0358854430260721,(0.000369018682662429+0.000854612932397954j),(-0.000857821483961273-0.00115105816816829j),0.3678592151142568
158,158.0,0.000182539942430659,0.00351999359080443,-0.000951218886262275,-0.001008093184944,0.17584878097723,(0.000182539942430659+0.00351999359080443j),(-0.000951218886262275-0.001008093184944j),1.8026137925086994
159,159.0,0.00101874047901789,0.00616212295458402,-0.00100629543398561,-0.000852461117358326,0.499531118481075,(0.00101874047901789+0.00616212295458402j),(-0.00100629543398561-0.000852461117358326j),5.120659233218571
160,160.0,0.00279469530028062,0.00837970017282596,-0.00102329661331874,-0.000696967275868148,0.975338745593743,(0.00279469530028062+0.00837970017282596j),(-0.00102329661331874-0.000696967275868148j),9.998130583589726
161,161.0,0.00527895717331938,0.00983234897534242,-0.00100645526386852,-0.000552985766334081,1.54290245697749,(0.00527895717331938+0.00983234897534242j),(-0.00100645526386852-0.000552985766334081j),15.816187260367293
162,162.0,0.00812722014039558,0.0102976569973646,-0.000963210440197468,-0.000429356665685116,2.12328543728744,(0.00812722014039558+0.0102976569973646j),(-0.000963210440197468-0.000429356665685116j),21.76565338364676
163,163.0,0.0109391694018176,0.00970894595574191,-0.000902939427065341,-0.000331593289488453,2.63384738269695,(0.0109391694018176+0.00970894595574191j),(-0.000902939427065341-0.000331593289488453j),26.999388867115528
164,164.0,0.0133264576072399,0.00816608803861083,-0.000835715239421083,-0.000261613929075571,3.0039640452777,(0.0133264576072399+0.00816608803861083j),(-0.000835715239421083-0.000261613929075571j),30.793429389305665
165,165.0,0.0149791720877216,0.00591629660178528,-0.000771091334458735,-0.000217970798336041,3.18752581790631,(0.0149791720877216+0.00591629660178528j),(-0.000771091334458735-0.000217970798336041j),32.675108530206415
166,166.0,0.0157177356330573,0.00330843143793139,-0.000717077515130337,-0.000196296940203335,3.16944916896994,(0.0157177356330573+0.00330843143793139j),(-0.000717077515130337-0.000196296940203335j),32.48980604181863
167,167.0,0.0155203511697587,0.000729521120221909,-0.000679306771812947,-0.000190218547214203,2.96553055677124,(0.0155203511697587+0.000729521120221909j),(-0.000679306771812947-0.000190218547214203j),30.399450334739797
168,168.0,0.0145202681004807,-0.0014642807723903,-0.000660743712338171,-0.000192304858279793,2.616704179194,(0.0145202681004807-0.0014642807723903j),(-0.000660743712338171-0.000192304858279793j),26.823655063841667
169,169.0,0.0129740058915472,-0.00300796948509457,-0.000661621622081018,-0.000195060795997383,2.18020203514886,(0.0129740058915472-0.00300796948509457j),(-0.000661621622081018-0.000195060795997383j),22.349101524472665
170,170.0,0.0112075905156242,-0.0037678997310567,-0.000679770745965863,-0.000191741071386935,1.71997761455976,(0.0112075905156242-0.0037678997310567j),(-0.000679770745965863-0.000191741071386935j),17.631372555338334
171,171.0,0.00955227247204632,-0.0037541866006202,-0.000711148994493115,-0.000177114670574572,1.29791982700813,(0.00955227247204632-0.0037541866006202j),(-0.000711148994493115-0.000177114670574572j),13.304887123660599
172,172.0,0.00828363564036774,-0.00310408892164537,-0.000750594772412202,-0.000147686043730118,0.96647069736972,(0.00828363564036774-0.00310408892164537j),(-0.000750594772412202-0.000147686043730118j),9.907224829495668
173,173.0,0.00757659923490676,-0.00204172605961812,-0.000792476157804879,-0.000101923857718936,0.762640831785443,(0.00757659923490676-0.00204172605961812j),(-0.000792476157804879-0.000101923857718936j),7.817778857874239
174,174.0,0.00748447784641635,-0.000824296771900117,-0.000831430068479679,-3.99729166451902e-05,0.703527123763016,(0.00748447784641635-0.000824296771900117j),(-0.000831430068479679-3.99729166451902e-05j),7.211808291485399
175,175.0,0.00794525769984459,0.000312446066897938,-0.000862756096431857,3.66075774778085e-05,0.784198135961869,(0.00794525769984459+0.000312446066897938j),(-0.000862756096431857+3.66075774778085e-05j),8.038761304393233
176,176.0,0.00881083170828172,0.00119727002771947,-0.000882708190355677,0.000125347734859831,0.978973474759219,(0.00881083170828172+0.00119727002771947j),(-0.000882708190355677+0.000125347734859831j),10.035389942962647
177,177.0,0.00989053387861446,0.00174627578047053,-0.000888586105193934,0.000223386456223255,1.24685838307015,(0.00989053387861446+0.00174627578047053j),(-0.000888586105193934+0.000223386456223255j),12.781459764104829
178,178.0,0.0109971474280879,0.00196264017397023,-0.000878561097208029,0.00032776427208792,1.54054002678501,(0.0109971474280879+0.00196264017397023j),(-0.000878561097208029+0.00032776427208792j),15.791970150500863
179,179.0,0.0119842447370435,0.00191590211528175,-0.00085145856934596,0.000435673433943203,1.81684130026702,(0.0119842447370435+0.00191590211528175j),(-0.00085145856934596+0.000435673433943203j),18.624315553741855
180,180.0,0.0127666341539208,0.00170882949299845,-0.000806444362338703,0.000544633861388042,2.04542338659458,(0.0127666341539208+0.00170882949299845j),(-0.000806444362338703+0.000544633861388042j),20.96749484247305
181,181.0,0.0133209540562297,0.00144217583838076,-0.000742705131757203,0.00065226480601131,2.21276433152389,(0.0133209540562297+0.00144217583838076j),(-0.000742705131757203+0.00065226480601131j),22.682895391198336
182,182.0,0.0136692678618686,0.00118737362801131,-0.000659342120400066,0.000756067009807192,2.32015549123036,(0.0136692678618686+0.00118737362801131j),(-0.000659342120400066+0.000756067009807192j),23.783754803499036
183,183.0,0.0138527112320847,0.000974355661111027,-0.000555343023308143,0.000853101456351876,2.37676713034671,(0.0138527112320847+0.000974355661111027j),(-0.000555343023308143+0.000853101456351876j),24.364076833146036
184,184.0,0.0139047988893986,0.000796022414786578,-0.000429725160686629,0.000939630335880966,2.39100552426064,(0.0139047988893986+0.000796022414786578j),(-0.000429725160686629+0.000939630335880966j),24.510033632560788
185,185.0,0.013833168118383,0.00062670233508593,-0.000282058212790107,0.00101089492893675,2.36411113780467,(0.013833168118383+0.00062670233508593j),(-0.000282058212790107+0.00101089492893675j),24.234341121659234
186,186.0,0.0136156298543759,0.000446941540680569,-0.00011281761644928,0.00106098880127254,2.28899922532116,(0.0136156298543759+0.000446941540680569j),(-0.00011281761644928+0.00106098880127254j),23.464374058640388
187,187.0,0.0132113085163004,0.000265842607940328,7.59137047023135e-05,0.00108307996590753,2.15494493165579,(0.0132113085163004+0.000265842607940328j),(7.59137047023135e-05+0.00108307996590753j),22.090192688924223
188,188.0,0.0125829475296796,0.00013266559829852,0.000279883117942228,0.00106973678376793,1.95614057974851,(0.0125829475296796+0.00013266559829852j),(0.000279883117942228+0.00106973678376793j),20.052262913310827
189,189.0,0.0117229108459077,0.000133092499316878,0.000492258811782074,0.00101372123547559,1.70046528966336,(0.0117229108459077+0.000133092499316878j),(0.000492258811782074+0.00101372123547559j),17.431353051155842
190,190.0,0.0106737684743885,0.000370307012443173,0.00070332881217143,0.000908878786219661,1.41450386642759,(0.0106737684743885+0.000370307012443173j),(0.00070332881217143+0.000908878786219661j),14.499982115368892
191,191.0,0.00953596246844299,0.000935501665242145,0.000900721581469879,0.000751194651701497,1.14233664370655,(0.00953596246844299+0.000935501665242145j),(0.000900721581469879+0.000751194651701497j),11.710014582928272
192,192.0,0.00845832086146803,0.00187635649532411,0.00106987296956362,0.000539909786904962,0.937795559678011,(0.00845832086146803+0.00187635649532411j),(0.00106987296956362+0.000539909786904962j),9.613277959816463
193,193.0,0.00761253849967412,0.00317243964895896,0.00119502159504596,0.000278540547513192,0.852238500158497,(0.00761253849967412+0.00317243964895896j),(0.00119502159504596+0.000278540547513192j),8.736238410953547
194,194.0,0.00715681994046738,0.00472557131576666,0.00126048222506752,-2.44655660670289e-05,0.921129453271853,(0.00715681994046738+0.00472557131576666j),(0.00126048222506752-2.44655660670289e-05j),9.44243484615821
195,195.0,0.00719757888196124,0.00636899921511153,0.00125245199041594,-0.000355414158143037,1.15311101026703,(0.00719757888196124+0.00636899921511153j),(0.00125245199041594-0.000355414158143037j),11.820461875536916
196,196.0,0.00775909559730783,0.00789463200442842,0.00116072112293984,-0.000695722606117143,1.52450036425545,(0.00775909559730783+0.00789463200442842j),(0.00116072112293984-0.000695722606117143j),15.62754867005447
197,197.0,0.00876880960440349,0.00909268440839477,0.000980464162225416,-0.00102282226096466,1.98072634286008,(0.00876880960440349+0.00909268440839477j),(0.000980464162225416-0.00102282226096466j),20.304289884655066
198,198.0,0.0100631906258808,0.00979479777758788,0.000713861902719777,-0.00131180147338545,2.44484156249378,(0.0100631906258808+0.00979479777758788j),(0.000713861902719777-0.00131180147338545j),25.061903167929643
199,199.0,0.011413453769089,0.00991098491104803,0.000370945531653435,-0.00153759013463469,2.83172853106212,(0.011413453769089+0.00991098491104803j),(0.000370945531653435-0.00153759013463469j),29.02785494654035
200,200.0,0.0125660077514391,0.00945123152733523,-3.0070501863417e-05,-0.00167748183552723,3.06524374260137,(0.0125660077514391+0.00945123152733523j),(-3.0070501863417e-05-0.00167748183552723j),31.42160336345854
201,201.0,0.013289061711636,0.0085273082078137,-0.000463490498536128,-0.00171390511488997,3.0949254225575,(0.013289061711636+0.0085273082078137j),(-0.000463490498536128-0.00171390511488997j),31.72586822885262
202,202.0,0.0134156262426008,0.00733371586704461,-0.000897715698836673,-0.00163693977573538,2.90836475989377,(0.0134156262426008+0.00733371586704461j),(-0.000897715698836673-0.00163693977573538j),29.813447671892668
203,203.0,0.0128737813799203,0.00611210857063684,-0.00129777850417184,-0.00144631000626141,2.53594705704194,(0.0128737813799203+0.00611210857063684j),(-0.00129777850417184-0.00144631000626141j),25.995819343709698
204,204.0,0.0116982715280131,0.00510671178116537,-0.00162861375048024,-0.00115258370842151,2.04609601865128,(0.0116982715280131+0.00510671178116537j),(-0.00162861375048024-0.00115258370842151j),20.974389947551135
205,205.0,0.0100216641652853,0.00452002473694114,-0.0018587017693057,-0.000777160624122942,1.53140259421296,(0.0100216641652853+0.00452002473694114j),(-0.0018587017693057-0.000777160624122942j),15.698302955931979
206,206.0,0.0080477088947629,0.00447758105307734,-0.0019637915159475,-0.000351057355278675,1.08850515183449,(0.0080477088947629+0.00447758105307734j),(-0.0019637915159475-0.000351057355278675j),11.158191651995015
207,207.0,0.00601278684434925,0.00500836069371286,-0.00193010801264843,8.75783930727807e-05,0.79645491868246,(0.00601278684434925+0.00500836069371286j),(-0.00193010801264843+8.75783930727807e-05j),8.16440474338176
208,208.0,0.00414379489155706,0.00604368977720874,-0.00175665524274458,0.000497081677834937,0.699118904040159,(0.00414379489155706+0.00604368977720874j),(-0.00175665524274458+0.000497081677834937j),7.166619933461696
209,209.0,0.0026205739037976,0.00743387574437445,-0.00145635991597995,0.000836566564080301,0.796215561493095,(0.0026205739037976+0.00743387574437445j),(-0.00145635991597995+0.000836566564080301j),8.161951109250847
210,210.0,0.00154967104212371,0.00897795591511059,-0.00105552106770938,0.00107064138129399,1.04525013691398,(0.00154967104212371+0.00897795591511059j),(-0.00105552106770938+0.00107064138129399j),10.71478746086231
211,211.0,0.00095335249805171,0.0104601106390373,-0.000591739772005668,0.0011736890281948,1.37360012019265,(0.00095335249805171+0.0104601106390373j),(-0.000591739772005668+0.0011736890281948j),14.08068061826084
212,212.0,0.000774352764941068,0.0116856587270183,-0.000110363891618791,0.00113342149720928,1.69723835226827,(0.000774352764941068+0.0116856587270183j),(-0.000110363891618791+0.00113342149720928j),17.398273937251123
213,213.0,0.000894056990566286,0.0125098604607038,0.000340266541214179,0.00095302371256528,1.940806613637,(0.000894056990566286+0.0125098604607038j),(0.000340266541214179+0.00095302371256528j),19.895075478442863
214,214.0,0.00115920744673048,0.0128554598960353,0.00071409153870028,0.000651571238609932,2.05384587088374,(0.00115920744673048+0.0128554598960353j),(0.00071409153870028+0.000651571238609932j),21.053833151231608
215,215.0,0.00141142642301685,0.0127169945863581,0.000972705381997868,0.000262599488907077,2.01937555355548,(0.00141142642301685+0.0127169945863581j),(0.000972705381997868+0.000262599488907077j),20.70048029258359
216,216.0,0.00151394467047436,0.0121529355340427,0.00108996981351245,-0.000169147784820279,1.85355530306565,(0.00151394467047436+0.0121529355340427j),(0.00108996981351245-0.000169147784820279j),19.00066827825453
217,217.0,0.001371132965415,0.0112683376925635,0.00105529191270823,-0.000592511631651264,1.59756341256772,(0.001371132965415+0.0112683376925635j),(0.00105529191270823-0.000592511631651264j),16.376512966983437
218,218.0,0.000938371362886742,0.0101926709173695,0.00087530184254703,-0.000955526612958328,1.30494822452356,(0.000938371362886742+0.0101926709173695j),(0.00087530184254703-0.000955526612958328j),13.37693474452064
219,219.0,0.00022209054591527,0.00905716667708758,0.000573253054559615,-0.00121155042534982,1.02824105245892,(0.00022209054591527+0.00905716667708758j),(0.000573253054559615-0.00121155042534982j),10.540428502749279
220,220.0,-0.00072868756810213,0.00797552843171536,0.000186580500034504,-0.00132458580783978,0.808212415140014,(-0.00072868756810213+0.00797552843171536j),(0.000186580500034504-0.00132458580783978j),8.284930033133433
221,221.0,-0.00183648610497341,0.00703100764364582,-0.000237330538329112,-0.00127379422037633,0.667938468517891,(-0.00183648610497341+0.00703100764364582j),(-0.000237330538329112-0.00127379422037633j),6.84699142755726
222,222.0,-0.00301173361117679,0.00627064148289122,-0.000646677806529242,-0.00105604686654376,0.612017487401516,(-0.00301173361117679+0.00627064148289122j),(-0.000646677806529242-0.00105604686654376j),6.2737492856964705
223,223.0,-0.00416806718433838,0.00570643595023718,-0.000991252161289619,-0.000686521721669448,0.629978741448118,(-0.00416806718433838+0.00570643595023718j),(-0.000991252161289619-0.000686521721669448j),6.457868868984057
224,224.0,-0.00523442893668246,0.00532200559419365,-0.00122832491053009,-0.000197127713500296,0.702066905233169,(-0.00523442893668246+0.00532200559419365j),(-0.00122832491053009-0.000197127713500296j),7.19683969149084
225,225.0,-0.00616214719715674,0.00508222622191038,-0.00132756932884256,0.000366927197491981,0.805377922157734,(-0.00616214719715674+0.00508222622191038j),(-0.00132756932884256+0.000366927197491981j),8.25587383998707
226,226.0,-0.00692689000553271,0.0049438517750392,-0.0012744219821318,0.000952179199494991,0.918846409016335,(-0.00692689000553271+0.0049438517750392j),(-0.0012744219821318+0.000952179199494991j),9.419031516086577
227,227.0,-0.00752617502502209,0.00486459623263317,-0.0010716572597484,0.00150257174691321,1.02622708811876,(-0.00752617502502209+0.00486459623263317j),(-0.0010716572597484+0.00150257174691321j),10.519783492434064
228,228.0,-0.00797380556963157,0.00480982683713714,-0.000738755541652451,0.00196551488267677,1.11707969597947,(-0.00797380556963157+0.00480982683713714j),(-0.000738755541652451+0.00196551488267677j),11.451107344126308
229,229.0,-0.00829272815778171,0.00475564833140424,-0.000309502770726039,0.00229716968937042,1.18613689243826,(-0.00829272815778171+0.00475564833140424j),(-0.000309502770726039+0.00229716968937042j),12.159007928462556
230,230.0,-0.00850818495380756,0.00468904799106414,0.000172022403365787,0.00246659926043049,1.23188381297788,(-0.00850818495380756+0.00468904799106414j),(0.000172022403365787+0.00246659926043049j),12.627956473179488
231,231.0,-0.00864204752683167,0.0046053369414591,0.000656583540628525,0.00245846639275196,1.25492031309743,(-0.00864204752683167+0.0046053369414591j),(0.000656583540628525+0.00245846639275196j),12.864102055854902
232,232.0,-0.00870950488244734,0.00450437539058504,0.00109492613996016,0.00227379193568097,1.25669284669281,(-0.00870950488244734+0.00450437539058504j),(0.00109492613996016+0.00227379193568097j),12.882272176164866
233,233.0,-0.00871789102351464,0.00438622541557964,0.00144313840245597,0.00192913801450193,1.23868415558384,(-0.00871789102351464+0.00438622541557964j),(0.00144313840245597+0.00192913801450193j),12.697666318804606
234,234.0,-0.00866771257420163,0.0042476534774999,0.00166687101754517,0.00145419050300848,1.20215441393898,(-0.00866771257420163+0.0042476534774999j),(0.00166687101754517+0.00145419050300848j),12.323202442740941
235,235.0,-0.00855515744621828,0.00407993312994522,0.00174445821034478,0.000888393551199796,1.14826515747434,(-0.00855515744621828+0.00407993312994522j),(0.00174445821034478+0.000888393551199796j),11.770787370931163
236,236.0,-0.00837534830098643,0.00386823996758631,0.00166868261647875,0.000276813014413962,1.07841371393023,(-0.00837534830098643+0.00386823996758631j),(0.00166868261647875+0.000276813014413962j),11.054745014199899
237,237.0,-0.00812566478693203,0.00359284488906122,0.00144693779609389,-0.00033403618989798,0.994677866214876,(-0.00812566478693203+0.00359284488906122j),(0.00144693779609389-0.00033403618989798j),10.196374582626362
238,238.0,-0.00780844113890926,0.00323168445315709,0.00110019713508699,-0.000900213639184445,0.900238636877742,(-0.00780844113890926+0.00323168445315709j),(0.00110019713508699-0.000900213639184445j),9.22828452018201
239,239.0,-0.00743262280820134,0.0027636490337235,0.000660607394116941,-0.00138363555295943,0.799669384581244,(-0.00743262280820134+0.0027636490337235j),(0.000660607394116941-0.00138363555295943j),8.197356012833252
240,240.0,-0.00701427866835629,0.0021724705774913,0.00016851418809061,-0.0017547728810608,0.699084683472058,(-0.00701427866835629+0.0021724705774913j),(0.00016851418809061-0.0017547728810608j),7.166269140765246
241,241.0,-0.00657583524127433,0.0014500251916476,-0.00033134322670936,-0.00199419829756471,0.60596026555473,(-0.00657583524127433+0.0014500251916476j),(-0.00033134322670936-0.00199419829756471j),6.211657120003749
242,242.0,-0.00614423825653046,0.00059919647314705,-0.000793697123860641,-0.00209350375145803,0.528639559520986,(-0.00614423825653046+0.00059919647314705j),(-0.000793697123860641-0.00209350375145803j),5.419047865800358
243,243.0,-0.00574844139605777,-0.000364521649662859,-0.001176558006003,-0.00205510991208029,0.475458691165361,(-0.00574844139605777-0.000364521649662859j),(-0.001176558006003-0.00205510991208029j),4.8738944319084725
244,244.0,-0.00541636689973512,-0.00141278390235516,-0.00144486056620443,-0.00189142045819663,0.453550597671073,(-0.00541636689973512-0.00141278390235516j),(-0.00144486056620443-0.00189142045819663j),4.649316068152357
245,245.0,-0.00517193595500861,-0.00250548588867933,-0.00157346602378856,-0.00162325225906037,0.467513841441658,(-0.00517193595500861-0.00250548588867933j),(-0.00157346602378856-0.00162325225906037j),4.7924523223199476
246,246.0,-0.00503229979739847,-0.0035933875478097,-0.00154945777688645,-0.00127772150101447,0.518176140652033,(-0.00503229979739847-0.0035933875478097j),(-0.00154945777688645-0.00127772150101447j),5.31178807664997
247,247.0,-0.0050058506399189,-0.00462176513440374,-0.00137355025487125,-0.000885874130255755,0.601790687537449,(-0.0050058506399189-0.00462176513440374j),(-0.00137355025487125-0.000885874130255755j),6.168915061735713
248,248.0,-0.00509091495063994,-0.00553503958827543,-0.0010603307553602,-0.000479796386031588,0.709887416547003,(-0.00509091495063994-0.00553503958827543j),(-0.0010603307553602-0.000479796386031588j),7.277007216568043
249,249.0,-0.00527570101471887,-0.00628186711132836,-0.000637445820170137,-8.99911130126989e-05,0.830032173684048,(-0.00527570101471887-0.00628186711132836j),(-0.000637445820170137-8.99911130126989e-05j),8.508602881373298
250,250.0,-0.00553918282875493,-0.00682016185815067,-0.000143434318569638,0.000257181038183613,0.94740438532183,(-0.00553918282875493-0.00682016185815067j),(-0.000143434318569638+0.000257181038183613j),9.711777372431682
251,251.0,-0.00585311094395388,-0.0071214832332994,0.00037545104255558,0.000541541642059833,1.04700426190675,(-0.00585311094395388-0.0071214832332994j),(0.00037545104255558+0.000541541642059833j),10.732768875849546
252,252.0,-0.00618483480760243,-0.00717441855722804,0.000869410783916747,0.000750612430593055,1.11608354173799,(-0.00618483480760243-0.00717441855722804j),(0.000869410783916747+0.000750612430593055j),11.440895835322102
253,253.0,-0.00650067124556346,-0.00698637462595016,0.00128981465822768,0.000880133215219164,1.14627265008642,(-0.00650067124556346-0.00698637462595016j),(0.00128981465822768+0.000880133215219164j),11.750362314361647
254,254.0,-0.00676928480435281,-0.00658356579497853,0.00159406128412017,0.00093380480188402,1.13491079935645,(-0.00676928480435281-0.00658356579497853j),(0.00159406128412017+0.00093380480188402j),11.633892761826502
255,255.0,-0.00696492306716404,-0.00600901750304625,0.00175017851757408,0.000922053897055672,1.08528948290024,(-0.00696492306716404-0.00600901750304625j),(0.00175017851757408+0.000922053897055672j),11.125228050309477
256,256.0,-0.00706993733511384,-0.00531882275724356,0.0017403336930774,0.000860167103600376,1.00573975986851,(-0.00706993733511384-0.00531882275724356j),(0.0017403336930774+0.000860167103600376j),10.30976929574574
257,257.0,-0.00707619297809725,-0.00457677960203326,0.00156327236311421,0.000765939585385615,0.907759959181877,(-0.00707619297809725-0.00457677960203326j),(0.00156327236311421+0.000765939585385615j),9.305385079241857
258,258.0,-0.00698541268009552,-0.00384834933750479,0.00123481718190919,0.000657124680917106,0.803713328625624,(-0.00698541268009552-0.00384834933750479j),(0.00123481718190919+0.000657124680917106j),8.238810205862185
259,259.0,-0.00680823283720907,-0.00319404574376709,0.000786771207539951,0.000549171362512578,0.704566827208394,(-0.00680823283720907-0.00319404574376709j),(0.000786771207539951+0.000549171362512578j),7.222466220191769
260,260.0,-0.00656234909159927,-0.00266358883122243,0.000263875718890866,0.000453411119787618,0.618262491603955,(-0.00656234909159927-0.00266358883122243j),(0.000263875718890866+0.000453411119787618j),6.337766395437192
261,261.0,-0.00626987048466398,-0.00229096398489437,-0.000280671064743371,0.000376256181054396,0.548948935823473,(-0.00626987048466398-0.00229096398489437j),(-0.000280671064743371+0.000376256181054396j),5.627237889277706
262,262.0,-0.0059544689642392,-0.00209150193776618,-0.000790770876756164,0.000318893442396321,0.497179651545673,(-0.0059544689642392-0.00209150193776618j),(-0.000790770876756164+0.000318893442396321j),5.096554506948489
263,263.0,-0.00563866192131294,-0.00206086085997472,-0.00121327612714909,0.000278217930838734,0.460820260023426,(-0.00563866192131294-0.00206086085997472j),(-0.00121327612714909+0.000278217930838734j),4.723836878307588
264,264.0,-0.00534163282665316,-0.00217629622102321,-0.00150390326051821,0.000248150712270431,0.436321255863668,(-0.00534163282665316-0.00217629622102321j),(-0.00150390326051821+0.000248150712270431j),4.472699267027665
265,265.0,-0.00507792740804136,-0.00240009689139596,-0.00163204878130024,0.000221388323409596,0.419965588964668,(-0.00507792740804136-0.00240009689139596j),(-0.00163204878130024+0.000221388323409596j),4.30503844746456
266,266.0,-0.00485704510180863,-0.00268453715333381,-0.00158419200979116,0.000191284449636559,0.408754622858852,(-0.00485704510180863-0.00268453715333381j),(-0.00158419200979116+0.000191284449636559j),4.190115602862594
267,267.0,-0.00468395877644136,-0.00297810521253091,-0.00136553118706504,0.000153218722877032,0.400821378338202,(-0.00468395877644136-0.00297810521253091j),(-0.00136553118706504+0.000153218722877032j),4.108792457414577
268,268.0,-0.00456025692670086,-0.00323186924728955,-0.000999543789275264,0.000105505078498562,0.395358989046375,(-0.00456025692670086-0.00323186924728955j),(-0.000999543789275264+0.000105505078498562j),4.052797879443779
269,269.0,-0.00448559641876433,-0.00340565011856968,-0.000525550440885967,4.95954937739839e-05,0.392252003509103,(-0.00448559641876433-0.00340565011856968j),(-0.000525550440885967+4.95954937739839e-05j),4.0209483838061795
270,270.0,-0.00445909163682244,-0.00347290178630688,5.49400207586711e-06,-1.0550605771023e-05,0.391602235322209,(-0.00445909163682244-0.00347290178630688j),(5.49400207586711e-06-1.0550605771023e-05j),4.014287654689268
271,271.0,-0.0044803684306599,-0.00342394085923828,0.000536442505043023,-6.96080696915118e-05,0.393379774897663,(-0.0044803684306599-0.00342394085923828j),(0.000536442505043023-6.96080696915118e-05j),4.032509090957617
272,272.0,-0.00454989634059171,-0.00326717744637912,0.00101012553846394,-0.000122337473748443,0.397322646940156,(-0.00454989634059171-0.00326717744637912j),(0.00101012553846394-0.000122337473748443j),4.072927201827633
